Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,0
Sample Interval,2e-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.002
Vertical Position,-0.26
,
,
,
Label,
TIME,CH2
1.0600e-05,0.0054325
1.0800e-05,0.00529906
1.1000e-05,0.00535719
1.1200e-05,0.00517094
1.1400e-05,0.00524375
1.1600e-05,0.00529344
1.1800e-05,0.00537438
1.2000e-05,0.00526031
1.2200e-05,0.00519844
1.2400e-05,0.00534875
1.2600e-05,0.00514344
1.2800e-05,0.00506781
1.3000e-05,0.00507344
1.3200e-05,0.00526281
1.3400e-05,0.00512813
1.3600e-05,0.00528687
1.3800e-05,0.00508281
1.4000e-05,0.0051425
1.4200e-05,0.00507563
1.4400e-05,0.00520906
1.4600e-05,0.00530688
1.4800e-05,0.00506625
1.5000e-05,0.00521062
1.5200e-05,0.00524469
1.5400e-05,0.00529094
1.5600e-05,0.00513906
1.5800e-05,0.005335
1.6000e-05,0.0050025
1.6200e-05,0.00511281
1.6400e-05,0.00537719
1.6600e-05,0.00540219
1.6800e-05,0.00534906
1.7000e-05,0.00505906
1.7200e-05,0.005295
1.7400e-05,0.00544063
1.7600e-05,0.00539469
1.7800e-05,0.00528188
1.8000e-05,0.00525469
1.8200e-05,0.00513375
1.8400e-05,0.00540125
1.8600e-05,0.00520313
1.8800e-05,0.00526094
1.9000e-05,0.00511312
1.9200e-05,0.00531563
1.9400e-05,0.0052
1.9600e-05,0.00519875
1.9800e-05,0.00535
2.0000e-05,0.0052225
2.0200e-05,0.00505656
2.0400e-05,0.00534937
2.0600e-05,0.00527625
2.0800e-05,0.00533438
2.1000e-05,0.00529406
2.1200e-05,0.0052975
2.1400e-05,0.00526281
2.1600e-05,0.0051925
2.1800e-05,0.00531031
2.2000e-05,0.00522469
2.2200e-05,0.00503344
2.2400e-05,0.00520219
2.2600e-05,0.00526875
2.2800e-05,0.00547813
2.3000e-05,0.00540406
2.3200e-05,0.00540844
2.3400e-05,0.00542219
2.3600e-05,0.00521969
2.3800e-05,0.00521469
2.4000e-05,0.00539656
2.4200e-05,0.00515125
2.4400e-05,0.00513563
2.4600e-05,0.00522406
2.4800e-05,0.00517594
2.5000e-05,0.00527156
2.5200e-05,0.00537031
2.5400e-05,0.00531344
2.5600e-05,0.00525781
2.5800e-05,0.00521656
2.6000e-05,0.00515063
2.6200e-05,0.00517031
2.6400e-05,0.00539344
2.6600e-05,0.00512
2.6800e-05,0.00518063
2.7000e-05,0.00508344
2.7200e-05,0.00506344
2.7400e-05,0.00529375
2.7600e-05,0.00511094
2.7800e-05,0.00528875
2.8000e-05,0.00530375
2.8200e-05,0.00493313
2.8400e-05,0.00523563
2.8600e-05,0.00544281
2.8800e-05,0.00494219
2.9000e-05,0.00522875
2.9200e-05,0.00524906
2.9400e-05,0.00498656
2.9600e-05,0.00530937
2.9800e-05,0.00517344
3.0000e-05,0.00539906
3.0200e-05,0.00517375
3.0400e-05,0.00528063
3.0600e-05,0.00511938
3.0800e-05,0.00525875
3.1000e-05,0.00539063
3.1200e-05,0.00510594
3.1400e-05,0.0050525
3.1600e-05,0.00515312
3.1800e-05,0.00531781
3.2000e-05,0.0049725
3.2200e-05,0.00525875
3.2400e-05,0.00514719
3.2600e-05,0.00523063
3.2800e-05,0.0052775
3.3000e-05,0.00506094
3.3200e-05,0.00526844
3.3400e-05,0.00509969
3.3600e-05,0.00534937
3.3800e-05,0.00522844
3.4000e-05,0.00510531
3.4200e-05,0.00519312
3.4400e-05,0.00504062
3.4600e-05,0.00528781
3.4800e-05,0.00513375
3.5000e-05,0.00516281
3.5200e-05,0.00508094
3.5400e-05,0.00506969
3.5600e-05,0.00504562
3.5800e-05,0.00534188
3.6000e-05,0.004935
3.6200e-05,0.00491313
3.6400e-05,0.00508156
3.6600e-05,0.00545656
3.6800e-05,0.00525969
3.7000e-05,0.00525938
3.7200e-05,0.00515312
3.7400e-05,0.00503125
3.7600e-05,0.00532813
3.7800e-05,0.00529187
3.8000e-05,0.00532563
3.8200e-05,0.00518406
3.8400e-05,0.00513156
3.8600e-05,0.00520375
3.8800e-05,0.00520594
3.9000e-05,0.00514781
3.9200e-05,0.00511344
3.9400e-05,0.00518156
3.9600e-05,0.00523594
3.9800e-05,0.00508219
4.0000e-05,0.00496813
4.0200e-05,0.00508187
4.0400e-05,0.00521188
4.0600e-05,0.00493375
4.0800e-05,0.00523906
4.1000e-05,0.00513813
4.1200e-05,0.00532656
4.1400e-05,0.00505844
4.1600e-05,0.00539437
4.1800e-05,0.00518875
4.2000e-05,0.00507375
4.2200e-05,0.00539625
4.2400e-05,0.00531656
4.2600e-05,0.00507375
4.2800e-05,0.00499906
4.3000e-05,0.00530469
4.3200e-05,0.00542344
4.3400e-05,0.00529906
4.3600e-05,0.00489688
4.3800e-05,0.005135
4.4000e-05,0.00502531
4.4200e-05,0.00518563
4.4400e-05,0.00519969
4.4600e-05,0.00531875
4.4800e-05,0.00511969
4.5000e-05,0.00511312
4.5200e-05,0.00519656
4.5400e-05,0.00537406
4.5600e-05,0.00556781
4.5800e-05,0.00524063
4.6000e-05,0.00523
4.6200e-05,0.00509594
4.6400e-05,0.00528875
4.6600e-05,0.00519125
4.6800e-05,0.00519344
4.7000e-05,0.00521844
4.7200e-05,0.00534469
4.7400e-05,0.00541125
4.7600e-05,0.00530969
4.7800e-05,0.005475
4.8000e-05,0.0052525
4.8200e-05,0.00525781
4.8400e-05,0.00523
4.8600e-05,0.00528719
4.8800e-05,0.00531875
4.9000e-05,0.00507875
4.9200e-05,0.00520438
4.9400e-05,0.005275
4.9600e-05,0.00518969
4.9800e-05,0.00522531
5.0000e-05,0.00506281
5.0200e-05,0.00525063
5.0400e-05,0.00508656
5.0600e-05,0.00523406
5.0800e-05,0.00504875
5.1000e-05,0.00518156
5.1200e-05,0.00504562
5.1400e-05,0.00517969
5.1600e-05,0.00519125
5.1800e-05,0.00542063
5.2000e-05,0.00537
5.2200e-05,0.00525094
5.2400e-05,0.00522937
5.2600e-05,0.00535406
5.2800e-05,0.00541813
5.3000e-05,0.00535688
5.3200e-05,0.0050975
5.3400e-05,0.00527125
5.3600e-05,0.00548188
5.3800e-05,0.00524031
5.4000e-05,0.00537094
5.4200e-05,0.00543875
5.4400e-05,0.00511656
5.4600e-05,0.00525969
5.4800e-05,0.00531125
5.5000e-05,0.00548969
5.5200e-05,0.00531656
5.5400e-05,0.00519656
5.5600e-05,0.00511031
5.5800e-05,0.00525156
5.6000e-05,0.00530156
5.6200e-05,0.00513781
5.6400e-05,0.00535156
5.6600e-05,0.00529969
5.6800e-05,0.00511219
5.7000e-05,0.00548656
5.7200e-05,0.00506063
5.7400e-05,0.0050625
5.7600e-05,0.00512531
5.7800e-05,0.00501406
5.8000e-05,0.00515813
5.8200e-05,0.00537344
5.8400e-05,0.00508875
5.8600e-05,0.00507156
5.8800e-05,0.00513656
5.9000e-05,0.00543281
5.9200e-05,0.00511281
5.9400e-05,0.00533406
5.9600e-05,0.00536656
5.9800e-05,0.00518531
6.0000e-05,0.00522406
6.0200e-05,0.00539156
6.0400e-05,0.00525344
6.0600e-05,0.00513281
6.0800e-05,0.00509594
6.1000e-05,0.00518781
6.1200e-05,0.00514375
6.1400e-05,0.00543875
6.1600e-05,0.00547125
6.1800e-05,0.00510688
6.2000e-05,0.00511281
6.2200e-05,0.00496094
6.2400e-05,0.00536344
6.2600e-05,0.00505469
6.2800e-05,0.00538344
6.3000e-05,0.00493219
6.3200e-05,0.00511719
6.3400e-05,0.00517313
6.3600e-05,0.00539406
6.3800e-05,0.0052125
6.4000e-05,0.00509844
6.4200e-05,0.00513156
6.4400e-05,0.00525406
6.4600e-05,0.005285
6.4800e-05,0.00525688
6.5000e-05,0.00524313
6.5200e-05,0.00504406
6.5400e-05,0.00525469
6.5600e-05,0.00529813
6.5800e-05,0.00551313
6.6000e-05,0.00530594
6.6200e-05,0.00536938
6.6400e-05,0.00511875
6.6600e-05,0.00537625
6.6800e-05,0.00514375
6.7000e-05,0.005215
6.7200e-05,0.00499594
6.7400e-05,0.00527406
6.7600e-05,0.00508094
6.7800e-05,0.005365
6.8000e-05,0.00516719
6.8200e-05,0.0052275
6.8400e-05,0.00495094
6.8600e-05,0.00499156
6.8800e-05,0.00499438
6.9000e-05,0.00521688
6.9200e-05,0.00502312
6.9400e-05,0.00502469
6.9600e-05,0.00541469
6.9800e-05,0.00544906
7.0000e-05,0.00520594
7.0200e-05,0.00520125
7.0400e-05,0.00500375
7.0600e-05,0.00527938
7.0800e-05,0.00535188
7.1000e-05,0.00535781
7.1200e-05,0.00524656
7.1400e-05,0.0053625
7.1600e-05,0.00491313
7.1800e-05,0.00512531
7.2000e-05,0.00515344
7.2200e-05,0.00507844
7.2400e-05,0.00494938
7.2600e-05,0.00488063
7.2800e-05,0.00509719
7.3000e-05,0.00525344
7.3200e-05,0.00512438
7.3400e-05,0.00527031
7.3600e-05,0.0052575
7.3800e-05,0.00499687
7.4000e-05,0.00523563
7.4200e-05,0.00516813
7.4400e-05,0.00534125
7.4600e-05,0.0050875
7.4800e-05,0.00507219
7.5000e-05,0.00520719
7.5200e-05,0.00535906
7.5400e-05,0.00483531
7.5600e-05,0.00523719
7.5800e-05,0.00518969
7.6000e-05,0.00517937
7.6200e-05,0.00520219
7.6400e-05,0.00511469
7.6600e-05,0.00500625
7.6800e-05,0.00501656
7.7000e-05,0.0049225
7.7200e-05,0.00526437
7.7400e-05,0.00522125
7.7600e-05,0.00525063
7.7800e-05,0.00505156
7.8000e-05,0.00535188
7.8200e-05,0.00519406
7.8400e-05,0.00493156
7.8600e-05,0.00509875
7.8800e-05,0.00513937
7.9000e-05,0.00500219
7.9200e-05,0.00513531
7.9400e-05,0.00520094
7.9600e-05,0.00511875
7.9800e-05,0.00529844
8.0000e-05,0.00524844
8.0200e-05,0.00511
8.0400e-05,0.0052625
8.0600e-05,0.0052625
8.0800e-05,0.00515719
8.1000e-05,0.00521625
8.1200e-05,0.00522813
8.1400e-05,0.0052025
8.1600e-05,0.00525
8.1800e-05,0.00515906
8.2000e-05,0.00517344
8.2200e-05,0.00516844
8.2400e-05,0.00505688
8.2600e-05,0.00526
8.2800e-05,0.00520781
8.3000e-05,0.0050425
8.3200e-05,0.00538719
8.3400e-05,0.00516969
8.3600e-05,0.00508625
8.3800e-05,0.00522937
8.4000e-05,0.00514938
8.4200e-05,0.00508375
8.4400e-05,0.00534875
8.4600e-05,0.00490719
8.4800e-05,0.0051825
8.5000e-05,0.00505344
8.5200e-05,0.00526031
8.5400e-05,0.0052075
8.5600e-05,0.00528531
8.5800e-05,0.00514406
8.6000e-05,0.00522156
8.6200e-05,0.00526031
8.6400e-05,0.00505906
8.6600e-05,0.00506844
8.6800e-05,0.00503375
8.7000e-05,0.00545813
8.7200e-05,0.005085
8.7400e-05,0.00512063
8.7600e-05,0.00534
8.7800e-05,0.00519719
8.8000e-05,0.00527063
8.8200e-05,0.00523875
8.8400e-05,0.00518813
8.8600e-05,0.00516469
8.8800e-05,0.00528281
8.9000e-05,0.00509094
8.9200e-05,0.00503219
8.9400e-05,0.00509781
8.9600e-05,0.00520406
8.9800e-05,0.00506219
9.0000e-05,0.00516187
9.0200e-05,0.00512875
9.0400e-05,0.00538594
9.0600e-05,0.00516375
9.0800e-05,0.00535625
9.1000e-05,0.005305
9.1200e-05,0.00518719
9.1400e-05,0.00507187
9.1600e-05,0.00504125
9.1800e-05,0.00500688
9.2000e-05,0.00509
9.2200e-05,0.00503063
9.2400e-05,0.00503563
9.2600e-05,0.00543375
9.2800e-05,0.00531625
9.3000e-05,0.00535719
9.3200e-05,0.00540031
9.3400e-05,0.00506781
9.3600e-05,0.00516594
9.3800e-05,0.00530125
9.4000e-05,0.00500281
9.4200e-05,0.00515719
9.4400e-05,0.0052175
9.4600e-05,0.00517594
9.4800e-05,0.00516313
9.5000e-05,0.00518719
9.5200e-05,0.00521156
9.5400e-05,0.00510625
9.5600e-05,0.00525594
9.5800e-05,0.00523719
9.6000e-05,0.00533844
9.6200e-05,0.00529094
9.6400e-05,0.00517594
9.6600e-05,0.00505375
9.6800e-05,0.00494281
9.7000e-05,0.00522719
9.7200e-05,0.00524375
9.7400e-05,0.00496188
9.7600e-05,0.00506188
9.7800e-05,0.00503438
9.8000e-05,0.00533031
9.8200e-05,0.00517375
9.8400e-05,0.0051875
9.8600e-05,0.00541781
9.8800e-05,0.00530594
9.9000e-05,0.00513969
9.9200e-05,0.00534094
9.9400e-05,0.00505875
9.9600e-05,0.00523656
9.9800e-05,0.00550625
1.0000e-04,0.00519094
1.0020e-04,0.00522156
1.0040e-04,0.005275
1.0060e-04,0.00527406
1.0080e-04,0.00524344
1.0100e-04,0.00543313
1.0120e-04,0.00532375
1.0140e-04,0.00528625
1.0160e-04,0.0053575
1.0180e-04,0.00519906
1.0200e-04,0.00519906
1.0220e-04,0.0051775
1.0240e-04,0.00500594
1.0260e-04,0.00534844
1.0280e-04,0.00495313
1.0300e-04,0.00500125
1.0320e-04,0.00542844
1.0340e-04,0.00509906
1.0360e-04,0.004925
1.0380e-04,0.00519906
1.0400e-04,0.00535688
1.0420e-04,0.00535031
1.0440e-04,0.00498344
1.0460e-04,0.00532375
1.0480e-04,0.00513531
1.0500e-04,0.00514594
1.0520e-04,0.00514437
1.0540e-04,0.00526219
1.0560e-04,0.00520625
1.0580e-04,0.00512719
1.0600e-04,0.00528656
1.0620e-04,0.00514
1.0640e-04,0.00524313
1.0660e-04,0.00510594
1.0680e-04,0.00522906
1.0700e-04,0.0050775
1.0720e-04,0.00510469
1.0740e-04,0.00516875
1.0760e-04,0.00513
1.0780e-04,0.00523812
1.0800e-04,0.00534656
1.0820e-04,0.00520563
1.0840e-04,0.00541469
1.0860e-04,0.00517937
1.0880e-04,0.00505969
1.0900e-04,0.00513031
1.0920e-04,0.00520625
1.0940e-04,0.00518281
1.0960e-04,0.00503625
1.0980e-04,0.00499563
1.1000e-04,0.0053025
1.1020e-04,0.00505313
1.1040e-04,0.00542844
1.1060e-04,0.00516125
1.1080e-04,0.00510438
1.1100e-04,0.00542562
1.1120e-04,0.00506625
1.1140e-04,0.00529625
1.1160e-04,0.00484437
1.1180e-04,0.00521844
1.1200e-04,0.00516156
1.1220e-04,0.00508562
1.1240e-04,0.0053325
1.1260e-04,0.00511938
1.1280e-04,0.00495344
1.1300e-04,0.00501688
1.1320e-04,0.00508969
1.1340e-04,0.00513219
1.1360e-04,0.00534125
1.1380e-04,0.00529625
1.1400e-04,0.00525094
1.1420e-04,0.00509563
1.1440e-04,0.00517531
1.1460e-04,0.00508156
1.1480e-04,0.00510469
1.1500e-04,0.00510281
1.1520e-04,0.00515438
1.1540e-04,0.00495688
1.1560e-04,0.00537375
1.1580e-04,0.005295
1.1600e-04,0.00510438
1.1620e-04,0.00505781
1.1640e-04,0.00535688
1.1660e-04,0.00500031
1.1680e-04,0.00492281
1.1700e-04,0.00520469
1.1720e-04,0.005335
1.1740e-04,0.00499375
1.1760e-04,0.00510719
1.1780e-04,0.00516531
1.1800e-04,0.00526906
1.1820e-04,0.00524375
1.1840e-04,0.00505
1.1860e-04,0.00508719
1.1880e-04,0.00498781
1.1900e-04,0.00521969
1.1920e-04,0.00504719
1.1940e-04,0.00516938
1.1960e-04,0.00497
1.1980e-04,0.00517438
1.2000e-04,0.00519188
1.2020e-04,0.00491875
1.2040e-04,0.00518437
1.2060e-04,0.00512344
1.2080e-04,0.00519844
1.2100e-04,0.00497969
1.2120e-04,0.00523219
1.2140e-04,0.00510844
1.2160e-04,0.00505844
1.2180e-04,0.00491688
1.2200e-04,0.00479969
1.2220e-04,0.00508938
1.2240e-04,0.00523
1.2260e-04,0.00503719
1.2280e-04,0.00507625
1.2300e-04,0.00502781
1.2320e-04,0.00495969
1.2340e-04,0.00530313
1.2360e-04,0.00520719
1.2380e-04,0.0049975
1.2400e-04,0.00491969
1.2420e-04,0.00520813
1.2440e-04,0.00540281
1.2460e-04,0.00505313
1.2480e-04,0.0050175
1.2500e-04,0.00507563
1.2520e-04,0.00529688
1.2540e-04,0.0051
1.2560e-04,0.00524031
1.2580e-04,0.00507156
1.2600e-04,0.0051575
1.2620e-04,0.00495906
1.2640e-04,0.00519281
1.2660e-04,0.00505875
1.2680e-04,0.00520187
1.2700e-04,0.00516938
1.2720e-04,0.005225
1.2740e-04,0.00516844
1.2760e-04,0.00521469
1.2780e-04,0.00516406
1.2800e-04,0.00517438
1.2820e-04,0.00512625
1.2840e-04,0.00521625
1.2860e-04,0.00522594
1.2880e-04,0.00516406
1.2900e-04,0.00499656
1.2920e-04,0.005065
1.2940e-04,0.0051425
1.2960e-04,0.00502688
1.2980e-04,0.00535563
1.3000e-04,0.00508562
1.3020e-04,0.00505094
1.3040e-04,0.00498969
1.3060e-04,0.00505969
1.3080e-04,0.00508344
1.3100e-04,0.00523031
1.3120e-04,0.00513313
1.3140e-04,0.00495219
1.3160e-04,0.00504594
1.3180e-04,0.00521531
1.3200e-04,0.00492062
1.3220e-04,0.00517781
1.3240e-04,0.00499281
1.3260e-04,0.00495344
1.3280e-04,0.00500875
1.3300e-04,0.004965
1.3320e-04,0.00498063
1.3340e-04,0.00532969
1.3360e-04,0.00520063
1.3380e-04,0.00523188
1.3400e-04,0.00524969
1.3420e-04,0.00512313
1.3440e-04,0.00500375
1.3460e-04,0.00527313
1.3480e-04,0.00513406
1.3500e-04,0.00514531
1.3520e-04,0.00522563
1.3540e-04,0.00501188
1.3560e-04,0.00514625
1.3580e-04,0.00533906
1.3600e-04,0.00496719
1.3620e-04,0.00506438
1.3640e-04,0.00498656
1.3660e-04,0.0052125
1.3680e-04,0.00506219
1.3700e-04,0.00522813
1.3720e-04,0.0051875
1.3740e-04,0.0051275
1.3760e-04,0.00504406
1.3780e-04,0.0051475
1.3800e-04,0.00502156
1.3820e-04,0.00515906
1.3840e-04,0.00497563
1.3860e-04,0.00505719
1.3880e-04,0.00517875
1.3900e-04,0.00499687
1.3920e-04,0.00515188
1.3940e-04,0.00521625
1.3960e-04,0.00517031
1.3980e-04,0.00519531
1.4000e-04,0.00511656
1.4020e-04,0.00522813
1.4040e-04,0.00515063
1.4060e-04,0.00509062
1.4080e-04,0.00504406
1.4100e-04,0.00529
1.4120e-04,0.005
1.4140e-04,0.00491813
1.4160e-04,0.00511406
1.4180e-04,0.00515844
1.4200e-04,0.0049775
1.4220e-04,0.00529938
1.4240e-04,0.00499469
1.4260e-04,0.00514125
1.4280e-04,0.00505937
1.4300e-04,0.00506969
1.4320e-04,0.00525406
1.4340e-04,0.00521188
1.4360e-04,0.00494375
1.4380e-04,0.00511344
1.4400e-04,0.00501125
1.4420e-04,0.00517219
1.4440e-04,0.00527969
1.4460e-04,0.00492
1.4480e-04,0.00494469
1.4500e-04,0.00530563
1.4520e-04,0.00515563
1.4540e-04,0.00501594
1.4560e-04,0.00520156
1.4580e-04,0.00499406
1.4600e-04,0.00509531
1.4620e-04,0.00523094
1.4640e-04,0.00507281
1.4660e-04,0.0049275
1.4680e-04,0.00523781
1.4700e-04,0.00503344
1.4720e-04,0.00501344
1.4740e-04,0.00517562
1.4760e-04,0.00521156
1.4780e-04,0.00520719
1.4800e-04,0.00518344
1.4820e-04,0.00515188
1.4840e-04,0.00502719
1.4860e-04,0.00508344
1.4880e-04,0.00519563
1.4900e-04,0.0051225
1.4920e-04,0.00522125
1.4940e-04,0.00496406
1.4960e-04,0.00512656
1.4980e-04,0.00514406
1.5000e-04,0.00505594
1.5020e-04,0.00522125
1.5040e-04,0.00507094
1.5060e-04,0.00521719
1.5080e-04,0.00524281
1.5100e-04,0.00524781
1.5120e-04,0.005125
1.5140e-04,0.00534156
1.5160e-04,0.00501219
1.5180e-04,0.00502531
1.5200e-04,0.00517062
1.5220e-04,0.00525438
1.5240e-04,0.00509875
1.5260e-04,0.0052275
1.5280e-04,0.00507813
1.5300e-04,0.00513313
1.5320e-04,0.00536375
1.5340e-04,0.0051925
1.5360e-04,0.00515969
1.5380e-04,0.00484281
1.5400e-04,0.0051525
1.5420e-04,0.00512906
1.5440e-04,0.00505656
1.5460e-04,0.00506563
1.5480e-04,0.00503375
1.5500e-04,0.00503938
1.5520e-04,0.00497531
1.5540e-04,0.00505594
1.5560e-04,0.00498938
1.5580e-04,0.00490063
1.5600e-04,0.00514125
1.5620e-04,0.00516125
1.5640e-04,0.00514938
1.5660e-04,0.00515906
1.5680e-04,0.00500781
1.5700e-04,0.00518313
1.5720e-04,0.00508313
1.5740e-04,0.00519312
1.5760e-04,0.00521688
1.5780e-04,0.00524781
1.5800e-04,0.00520906
1.5820e-04,0.00511625
1.5840e-04,0.00507
1.5860e-04,0.00489312
1.5880e-04,0.005015
1.5900e-04,0.00518406
1.5920e-04,0.00528125
1.5940e-04,0.00498219
1.5960e-04,0.00522656
1.5980e-04,0.00503031
1.6000e-04,0.00494281
1.6020e-04,0.00544688
1.6040e-04,0.00525969
1.6060e-04,0.00485469
1.6080e-04,0.00527
1.6100e-04,0.00527
1.6120e-04,0.00530375
1.6140e-04,0.0049775
1.6160e-04,0.00523281
1.6180e-04,0.00492094
1.6200e-04,0.00517813
1.6220e-04,0.0052425
1.6240e-04,0.00506656
1.6260e-04,0.00522531
1.6280e-04,0.00501625
1.6300e-04,0.00492688
1.6320e-04,0.00502469
1.6340e-04,0.00514906
1.6360e-04,0.00497406
1.6380e-04,0.00514656
1.6400e-04,0.00505844
1.6420e-04,0.0049425
1.6440e-04,0.00504156
1.6460e-04,0.00511563
1.6480e-04,0.00518781
1.6500e-04,0.00499687
1.6520e-04,0.00514625
1.6540e-04,0.00509594
1.6560e-04,0.00515031
1.6580e-04,0.005195
1.6600e-04,0.00518281
1.6620e-04,0.00500781
1.6640e-04,0.00483594
1.6660e-04,0.00491906
1.6680e-04,0.00513062
1.6700e-04,0.00519312
1.6720e-04,0.00520625
1.6740e-04,0.00488406
1.6760e-04,0.00516719
1.6780e-04,0.00492094
1.6800e-04,0.00518906
1.6820e-04,0.00507438
1.6840e-04,0.00493625
1.6860e-04,0.00501594
1.6880e-04,0.00499906
1.6900e-04,0.00505437
1.6920e-04,0.00522063
1.6940e-04,0.00504219
1.6960e-04,0.00515844
1.6980e-04,0.00508938
1.7000e-04,0.00512219
1.7020e-04,0.00511844
1.7040e-04,0.00505375
1.7060e-04,0.00517219
1.7080e-04,0.0051375
1.7100e-04,0.00495219
1.7120e-04,0.00514063
1.7140e-04,0.00503875
1.7160e-04,0.00499594
1.7180e-04,0.00499656
1.7200e-04,0.00499406
1.7220e-04,0.00495
1.7240e-04,0.00521562
1.7260e-04,0.00511969
1.7280e-04,0.00502312
1.7300e-04,0.00512813
1.7320e-04,0.00515813
1.7340e-04,0.00498875
1.7360e-04,0.00505656
1.7380e-04,0.00498719
1.7400e-04,0.00504188
1.7420e-04,0.00518938
1.7440e-04,0.00508031
1.7460e-04,0.00486281
1.7480e-04,0.00499125
1.7500e-04,0.00514437
1.7520e-04,0.00504656
1.7540e-04,0.00506469
1.7560e-04,0.00497875
1.7580e-04,0.00508469
1.7600e-04,0.00519781
1.7620e-04,0.00492781
1.7640e-04,0.00498813
1.7660e-04,0.00504188
1.7680e-04,0.0051225
1.7700e-04,0.00500781
1.7720e-04,0.00495156
1.7740e-04,0.00480906
1.7760e-04,0.00536594
1.7780e-04,0.00495813
1.7800e-04,0.00481469
1.7820e-04,0.00526531
1.7840e-04,0.00522437
1.7860e-04,0.00491562
1.7880e-04,0.00494125
1.7900e-04,0.00473969
1.7920e-04,0.00484156
1.7940e-04,0.00506656
1.7960e-04,0.00509937
1.7980e-04,0.00492563
1.8000e-04,0.00480844
1.8020e-04,0.00510125
1.8040e-04,0.00489906
1.8060e-04,0.00512375
1.8080e-04,0.00507063
1.8100e-04,0.00502125
1.8120e-04,0.00509594
1.8140e-04,0.00485969
1.8160e-04,0.00506469
1.8180e-04,0.005065
1.8200e-04,0.00497313
1.8220e-04,0.00512313
1.8240e-04,0.00483094
1.8260e-04,0.00504875
1.8280e-04,0.00477625
1.8300e-04,0.00538844
1.8320e-04,0.00527906
1.8340e-04,0.00483656
1.8360e-04,0.00515813
1.8380e-04,0.00509219
1.8400e-04,0.00502844
1.8420e-04,0.00497188
1.8440e-04,0.00507125
1.8460e-04,0.00487
1.8480e-04,0.00518625
1.8500e-04,0.00502156
1.8520e-04,0.005125
1.8540e-04,0.00533125
1.8560e-04,0.00505344
1.8580e-04,0.005005
1.8600e-04,0.00520719
1.8620e-04,0.00503313
1.8640e-04,0.00526625
1.8660e-04,0.0049475
1.8680e-04,0.00500438
1.8700e-04,0.00515969
1.8720e-04,0.00491219
1.8740e-04,0.00508187
1.8760e-04,0.00526844
1.8780e-04,0.00503656
1.8800e-04,0.0049
1.8820e-04,0.0051525
1.8840e-04,0.00505656
1.8860e-04,0.00482719
1.8880e-04,0.00491844
1.8900e-04,0.00493531
1.8920e-04,0.00503187
1.8940e-04,0.00494031
1.8960e-04,0.00499187
1.8980e-04,0.00497688
1.9000e-04,0.00475969
1.9020e-04,0.00504938
1.9040e-04,0.00507531
1.9060e-04,0.00511188
1.9080e-04,0.00528563
1.9100e-04,0.00495625
1.9120e-04,0.00479969
1.9140e-04,0.00478406
1.9160e-04,0.00501406
1.9180e-04,0.00485438
1.9200e-04,0.00502844
1.9220e-04,0.00483188
1.9240e-04,0.00513656
1.9260e-04,0.00505625
1.9280e-04,0.00513688
1.9300e-04,0.00511625
1.9320e-04,0.00512719
1.9340e-04,0.00490844
1.9360e-04,0.00510188
1.9380e-04,0.00522688
1.9400e-04,0.00519469
1.9420e-04,0.00518625
1.9440e-04,0.00501156
1.9460e-04,0.00497188
1.9480e-04,0.00484719
1.9500e-04,0.00501875
1.9520e-04,0.00492
1.9540e-04,0.00502125
1.9560e-04,0.00513781
1.9580e-04,0.0050875
1.9600e-04,0.00504688
1.9620e-04,0.00484813
1.9640e-04,0.0048075
1.9660e-04,0.00478813
1.9680e-04,0.00490094
1.9700e-04,0.00515531
1.9720e-04,0.00515094
1.9740e-04,0.00498344
1.9760e-04,0.00513969
1.9780e-04,0.00514563
1.9800e-04,0.00517094
1.9820e-04,0.00508969
1.9840e-04,0.00504656
1.9860e-04,0.00513906
1.9880e-04,0.0050125
1.9900e-04,0.00516219
1.9920e-04,0.00498375
1.9940e-04,0.00508063
1.9960e-04,0.00518406
1.9980e-04,0.00525438
2.0000e-04,0.00528594
2.0020e-04,0.00511531
2.0040e-04,0.00527656
2.0060e-04,0.00514531
2.0080e-04,0.005315
2.0100e-04,0.00501188
2.0120e-04,0.00490344
2.0140e-04,0.00523594
2.0160e-04,0.00491438
2.0180e-04,0.00510438
2.0200e-04,0.00506156
2.0220e-04,0.00500344
2.0240e-04,0.00499281
2.0260e-04,0.00483062
2.0280e-04,0.00513219
2.0300e-04,0.00494781
2.0320e-04,0.00512562
2.0340e-04,0.00501531
2.0360e-04,0.00501313
2.0380e-04,0.00507875
2.0400e-04,0.00483
2.0420e-04,0.00498125
2.0440e-04,0.00511906
2.0460e-04,0.0051125
2.0480e-04,0.00514094
2.0500e-04,0.00533687
2.0520e-04,0.00529625
2.0540e-04,0.00518437
2.0560e-04,0.00522813
2.0580e-04,0.00487906
2.0600e-04,0.00499719
2.0620e-04,0.00507969
2.0640e-04,0.00519312
2.0660e-04,0.00517688
2.0680e-04,0.00499687
2.0700e-04,0.00513813
2.0720e-04,0.00511219
2.0740e-04,0.00491781
2.0760e-04,0.00519438
2.0780e-04,0.0049625
2.0800e-04,0.00502625
2.0820e-04,0.00511438
2.0840e-04,0.00484375
