Model,MDO3012
-5.1780e-04,0.362897
-5.1760e-04,0.358762
-5.1740e-04,0.361463
-5.1720e-04,0.360872
-5.1700e-04,0.360281
-5.1680e-04,0.360703
-5.1660e-04,0.360112
-5.1640e-04,0.361631
-5.1620e-04,0.362222
-5.1600e-04,0.359016
-5.1580e-04,0.358678
-5.1560e-04,0.360872
-5.1540e-04,0.3618
-5.1520e-04,0.364416
-5.1500e-04,0.363066
-5.1480e-04,0.356822
-5.1460e-04,0.361547
-5.1440e-04,0.361631
-5.1420e-04,0.363994
-5.1400e-04,0.360534
-5.1380e-04,0.362897
-5.1360e-04,0.363234
-5.1340e-04,0.360788
-5.1320e-04,0.364078
-5.1300e-04,0.370237
-5.1280e-04,0.366441
-5.1260e-04,0.366778
-5.1240e-04,0.364584
-5.1220e-04,0.366947
-5.1200e-04,0.361631
-5.1180e-04,0.366103
-5.1160e-04,0.365934
-5.1140e-04,0.3672
-5.1120e-04,0.371672
-5.1100e-04,0.368044
-5.1080e-04,0.365934
-5.1060e-04,0.367031
-5.1040e-04,0.368719
-5.1020e-04,0.372262
-5.1000e-04,0.370153
-5.0980e-04,0.368044
-5.0960e-04,0.368381
-5.0940e-04,0.369225
-5.0920e-04,0.368044
-5.0900e-04,0.370659
-5.0880e-04,0.3672
-5.0860e-04,0.369478
-5.0840e-04,0.371925
-5.0820e-04,0.375553
-5.0800e-04,0.370997
-5.0780e-04,0.367622
-5.0760e-04,0.372516
-5.0740e-04,0.372853
-5.0720e-04,0.371503
-5.0700e-04,0.375637
-5.0680e-04,0.372347
-5.0660e-04,0.373275
-5.0640e-04,0.375131
-5.0620e-04,0.372347
-5.0600e-04,0.376059
-5.0580e-04,0.376566
-5.0560e-04,0.370828
-5.0540e-04,0.373528
-5.0520e-04,0.374456
-5.0500e-04,0.374034
-5.0480e-04,0.372516
-5.0460e-04,0.373444
-5.0440e-04,0.378253
-5.0420e-04,0.375975
-5.0400e-04,0.377663
-5.0380e-04,0.371419
-5.0360e-04,0.375806
-5.0340e-04,0.379772
-5.0320e-04,0.378759
-5.0300e-04,0.377663
-5.0280e-04,0.377578
-5.0260e-04,0.378928
-5.0240e-04,0.380194
-5.0220e-04,0.376734
-5.0200e-04,0.377494
-5.0180e-04,0.382556
-5.0160e-04,0.380278
-5.0140e-04,0.373781
-5.0120e-04,0.381881
-5.0100e-04,0.380194
-5.0080e-04,0.378844
-5.0060e-04,0.380869
-5.0040e-04,0.377409
-5.0020e-04,0.380531
-5.0000e-04,0.385594
-4.9980e-04,0.381628
-4.9960e-04,0.380531
-4.9940e-04,0.379097
-4.9920e-04,0.381628
-4.9900e-04,0.381628
-4.9880e-04,0.385594
-4.9860e-04,0.381459
-4.9840e-04,0.38205
-4.9820e-04,0.385088
-4.9800e-04,0.385678
-4.9780e-04,0.382725
-4.9760e-04,0.382303
-4.9740e-04,0.383316
-4.9720e-04,0.381797
-4.9700e-04,0.385594
-4.9680e-04,0.379687
-4.9660e-04,0.385425
-4.9640e-04,0.388125
-4.9620e-04,0.389475
-4.9600e-04,0.382219
-4.9580e-04,0.384919
-4.9560e-04,0.388378
-4.9540e-04,0.386859
-4.9520e-04,0.382978
-4.9500e-04,0.385678
-4.9480e-04,0.388547
-4.9460e-04,0.3861
-4.9440e-04,0.389222
-4.9420e-04,0.389137
-4.9400e-04,0.387787
-4.9380e-04,0.388209
-4.9360e-04,0.390066
-4.9340e-04,0.39285
-4.9320e-04,0.390741
-4.9300e-04,0.389137
-4.9280e-04,0.388884
-4.9260e-04,0.390825
-4.9240e-04,0.391162
-4.9220e-04,0.388716
-4.9200e-04,0.391331
-4.9180e-04,0.3915
-4.9160e-04,0.393103
-4.9140e-04,0.394791
-4.9120e-04,0.396478
-4.9100e-04,0.392934
-4.9080e-04,0.393609
-4.9060e-04,0.394875
-4.9040e-04,0.396816
-4.9020e-04,0.394369
-4.9000e-04,0.393863
-4.8980e-04,0.394706
-4.8960e-04,0.395466
-4.8940e-04,0.399262
-4.8920e-04,0.392513
-4.8900e-04,0.397912
-4.8880e-04,0.397069
-4.8860e-04,0.397491
-4.8840e-04,0.401625
-4.8820e-04,0.392091
-4.8800e-04,0.396225
-4.8780e-04,0.3969
-4.8760e-04,0.396478
-4.8740e-04,0.396984
-4.8720e-04,0.397237
-4.8700e-04,0.399009
-4.8680e-04,0.397912
-4.8660e-04,0.397491
-4.8640e-04,0.400613
-4.8620e-04,0.398503
-4.8600e-04,0.396816
-4.8580e-04,0.403312
-4.8560e-04,0.400866
-4.8540e-04,0.39825
-4.8520e-04,0.399769
-4.8500e-04,0.402637
-4.8480e-04,0.404072
-4.8460e-04,0.406603
-4.8440e-04,0.397744
-4.8420e-04,0.403228
-4.8400e-04,0.403228
-4.8380e-04,0.401963
-4.8360e-04,0.402216
-4.8340e-04,0.402384
-4.8320e-04,0.398419
-4.8300e-04,0.406181
-4.8280e-04,0.403228
-4.8260e-04,0.399347
-4.8240e-04,0.408459
-4.8220e-04,0.408038
-4.8200e-04,0.405844
-4.8180e-04,0.402469
-4.8160e-04,0.408038
-4.8140e-04,0.405
-4.8120e-04,0.407616
-4.8100e-04,0.404578
-4.8080e-04,0.407025
-4.8060e-04,0.405422
-4.8040e-04,0.403819
-4.8020e-04,0.408544
-4.8000e-04,0.412594
-4.7980e-04,0.408628
-4.7960e-04,0.407194
-4.7940e-04,0.407953
-4.7920e-04,0.405169
-4.7900e-04,0.411244
-4.7880e-04,0.410231
-4.7860e-04,0.411244
-4.7840e-04,0.411075
-4.7820e-04,0.409556
-4.7800e-04,0.40635
-4.7780e-04,0.413437
-4.7760e-04,0.41175
-4.7740e-04,0.410062
-4.7720e-04,0.406856
-4.7700e-04,0.405759
-4.7680e-04,0.413184
-4.7660e-04,0.410147
-4.7640e-04,0.410484
-4.7620e-04,0.413184
-4.7600e-04,0.410906
-4.7580e-04,0.414281
-4.7560e-04,0.412172
-4.7540e-04,0.411919
-4.7520e-04,0.412594
-4.7500e-04,0.414281
-4.7480e-04,0.412762
-4.7460e-04,0.417488
-4.7440e-04,0.416306
-4.7420e-04,0.411159
-4.7400e-04,0.418162
-4.7380e-04,0.416053
-4.7360e-04,0.409219
-4.7340e-04,0.415716
-4.7320e-04,0.416813
-4.7300e-04,0.418247
-4.7280e-04,0.419512
-4.7260e-04,0.416813
-4.7240e-04,0.420103
-4.7220e-04,0.419344
-4.7200e-04,0.419934
-4.7180e-04,0.417909
-4.7160e-04,0.416475
-4.7140e-04,0.419175
-4.7120e-04,0.424238
-4.7100e-04,0.422381
-4.7080e-04,0.419766
-4.7060e-04,0.420694
-4.7040e-04,0.417572
-4.7020e-04,0.421537
-4.7000e-04,0.421369
-4.6980e-04,0.418584
-4.6960e-04,0.420356
-4.6940e-04,0.424659
-4.6920e-04,0.418837
-4.6900e-04,0.418078
-4.6880e-04,0.420778
-4.6860e-04,0.421875
-4.6840e-04,0.420694
-4.6820e-04,0.425334
-4.6800e-04,0.419428
-4.6780e-04,0.420525
-4.6760e-04,0.428119
-4.6740e-04,0.421031
-4.6720e-04,0.423478
-4.6700e-04,0.426516
-4.6680e-04,0.422887
-4.6660e-04,0.423394
-4.6640e-04,0.422887
-4.6620e-04,0.420356
-4.6600e-04,0.423056
-4.6580e-04,0.423309
-4.6560e-04,0.424659
-4.6540e-04,0.425756
-4.6520e-04,0.424153
-4.6500e-04,0.423309
-4.6480e-04,0.425419
-4.6460e-04,0.428203
-4.6440e-04,0.424913
-4.6420e-04,0.425756
-4.6400e-04,0.426009
-4.6380e-04,0.426262
-4.6360e-04,0.432591
-4.6340e-04,0.429384
-4.6320e-04,0.423731
-4.6300e-04,0.429131
-4.6280e-04,0.428287
-4.6260e-04,0.430228
-4.6240e-04,0.430734
-4.6220e-04,0.428878
-4.6200e-04,0.426853
-4.6180e-04,0.431156
-4.6160e-04,0.430987
-4.6140e-04,0.431241
-4.6120e-04,0.426262
-4.6100e-04,0.430481
-4.6080e-04,0.432422
-4.6060e-04,0.43065
-4.6040e-04,0.431831
-4.6020e-04,0.430228
-4.6000e-04,0.432844
-4.5980e-04,0.432928
-4.5960e-04,0.437991
-4.5940e-04,0.434194
-4.5920e-04,0.430819
-4.5900e-04,0.435544
-4.5880e-04,0.435375
-4.5860e-04,0.432759
-4.5840e-04,0.432928
-4.5820e-04,0.436894
-4.5800e-04,0.435712
-4.5780e-04,0.435966
-4.5760e-04,0.431831
-4.5740e-04,0.435797
-4.5720e-04,0.439425
-4.5700e-04,0.436641
-4.5680e-04,0.441281
-4.5660e-04,0.439256
-4.5640e-04,0.435966
-4.5620e-04,0.434531
-4.5600e-04,0.435881
-4.5580e-04,0.437316
-4.5560e-04,0.443053
-4.5540e-04,0.434953
-4.5520e-04,0.443306
-4.5500e-04,0.435544
-4.5480e-04,0.439003
-4.5460e-04,0.438159
-4.5440e-04,0.440016
-4.5420e-04,0.440269
-4.5400e-04,0.439341
-4.5380e-04,0.441028
-4.5360e-04,0.440522
-4.5340e-04,0.444572
-4.5320e-04,0.443391
-4.5300e-04,0.444741
-4.5280e-04,0.439509
-4.5260e-04,0.436641
-4.5240e-04,0.446344
-4.5220e-04,0.448031
-4.5200e-04,0.444403
-4.5180e-04,0.441281
-4.5160e-04,0.441956
-4.5140e-04,0.441956
-4.5120e-04,0.444319
-4.5100e-04,0.443897
-4.5080e-04,0.4428
-4.5060e-04,0.448031
-4.5040e-04,0.447187
-4.5020e-04,0.447103
-4.5000e-04,0.443644
-4.4980e-04,0.448622
-4.4960e-04,0.446934
-4.4940e-04,0.449887
-4.4920e-04,0.447947
-4.4900e-04,0.44685
-4.4880e-04,0.445837
-4.4860e-04,0.447778
-4.4840e-04,0.449297
-4.4820e-04,0.4482
-4.4800e-04,0.449381
-4.4780e-04,0.449213
-4.4760e-04,0.446259
-4.4740e-04,0.449297
-4.4720e-04,0.449213
-4.4700e-04,0.4563
-4.4680e-04,0.450478
-4.4660e-04,0.448116
-4.4640e-04,0.456216
-4.4620e-04,0.449381
-4.4600e-04,0.449972
-4.4580e-04,0.452166
-4.4560e-04,0.449044
-4.4540e-04,0.448453
-4.4520e-04,0.457313
-4.4500e-04,0.453178
-4.4480e-04,0.450562
-4.4460e-04,0.452334
-4.4440e-04,0.447863
-4.4420e-04,0.451322
-4.4400e-04,0.456806
-4.4380e-04,0.457228
-4.4360e-04,0.451744
-4.4340e-04,0.457144
-4.4320e-04,0.45495
-4.4300e-04,0.458578
-4.4280e-04,0.454444
-4.4260e-04,0.446934
-4.4240e-04,0.456891
-4.4220e-04,0.454275
-4.4200e-04,0.452841
-4.4180e-04,0.455963
-4.4160e-04,0.455625
-4.4140e-04,0.455963
-4.4120e-04,0.458241
-4.4100e-04,0.457903
-4.4080e-04,0.453262
-4.4060e-04,0.456806
-4.4040e-04,0.459422
-4.4020e-04,0.455878
-4.4000e-04,0.459
-4.3980e-04,0.460772
-4.3960e-04,0.461531
-4.3940e-04,0.462544
-4.3920e-04,0.458747
-4.3900e-04,0.457903
-4.3880e-04,0.460519
-4.3860e-04,0.459759
-4.3840e-04,0.461278
-4.3820e-04,0.4617
-4.3800e-04,0.460856
-4.3780e-04,0.459675
-4.3760e-04,0.460687
-4.3740e-04,0.463134
-4.3720e-04,0.467016
-4.3700e-04,0.4644
-4.3680e-04,0.464231
-4.3660e-04,0.465666
-4.3640e-04,0.459422
-4.3620e-04,0.464147
-4.3600e-04,0.459084
-4.3580e-04,0.463725
-4.3560e-04,0.46575
-4.3540e-04,0.465919
-4.3520e-04,0.467522
-4.3500e-04,0.467016
-4.3480e-04,0.464822
-4.3460e-04,0.465328
-4.3440e-04,0.466931
-4.3420e-04,0.466003
-4.3400e-04,0.469884
-4.3380e-04,0.470222
-4.3360e-04,0.466341
-4.3340e-04,0.470559
-4.3320e-04,0.466762
-4.3300e-04,0.4725
-4.3280e-04,0.469125
-4.3260e-04,0.468197
-4.3240e-04,0.471403
-4.3220e-04,0.46845
-4.3200e-04,0.468112
-4.3180e-04,0.469209
-4.3160e-04,0.473513
-4.3140e-04,0.472416
-4.3120e-04,0.469884
-4.3100e-04,0.469209
-4.3080e-04,0.471741
-4.3060e-04,0.471994
-4.3040e-04,0.4752
-4.3020e-04,0.474694
-4.3000e-04,0.471994
-4.2980e-04,0.473681
-4.2960e-04,0.471656
-4.2940e-04,0.468956
-4.2920e-04,0.476719
-4.2900e-04,0.478575
-4.2880e-04,0.476887
-4.2860e-04,0.473934
-4.2840e-04,0.476887
-4.2820e-04,0.477731
-4.2800e-04,0.478744
-4.2780e-04,0.474609
-4.2760e-04,0.478659
-4.2740e-04,0.477394
-4.2720e-04,0.474609
-4.2700e-04,0.476719
-4.2680e-04,0.47385
-4.2660e-04,0.475875
-4.2640e-04,0.477731
-4.2620e-04,0.4779
-4.2600e-04,0.479841
-4.2580e-04,0.474609
-4.2560e-04,0.479081
-4.2540e-04,0.480178
-4.2520e-04,0.483891
-4.2500e-04,0.478912
-4.2480e-04,0.483131
-4.2460e-04,0.482034
-4.2440e-04,0.476803
-4.2420e-04,0.484481
-4.2400e-04,0.479841
-4.2380e-04,0.479841
-4.2360e-04,0.480431
-4.2340e-04,0.482794
-4.2320e-04,0.481444
-4.2300e-04,0.482794
-4.2280e-04,0.481866
-4.2260e-04,0.485409
-4.2240e-04,0.482878
-4.2220e-04,0.479841
-4.2200e-04,0.483131
-4.2180e-04,0.483975
-4.2160e-04,0.486591
-4.2140e-04,0.481191
-4.2120e-04,0.483131
-4.2100e-04,0.481612
-4.2080e-04,0.488616
-4.2060e-04,0.485156
-4.2040e-04,0.488278
-4.2020e-04,0.488784
-4.2000e-04,0.486422
-4.1980e-04,0.485747
-4.1960e-04,0.486253
-4.1940e-04,0.489122
-4.1920e-04,0.485662
-4.1900e-04,0.488363
-4.1880e-04,0.486591
-4.1860e-04,0.485409
-4.1840e-04,0.491484
-4.1820e-04,0.482709
-4.1800e-04,0.488025
-4.1780e-04,0.485494
-4.1760e-04,0.486422
-4.1740e-04,0.489459
-4.1720e-04,0.490641
-4.1700e-04,0.489291
-4.1680e-04,0.490556
-4.1660e-04,0.488616
-4.1640e-04,0.487097
-4.1620e-04,0.488784
-4.1600e-04,0.495197
-4.1580e-04,0.491484
-4.1560e-04,0.492581
-4.1540e-04,0.489712
-4.1520e-04,0.493087
-4.1500e-04,0.493847
-4.1480e-04,0.492159
-4.1460e-04,0.490809
-4.1440e-04,0.491231
-4.1420e-04,0.497306
-4.1400e-04,0.489881
-4.1380e-04,0.488953
-4.1360e-04,0.490725
-4.1340e-04,0.495112
-4.1320e-04,0.493172
-4.1300e-04,0.490725
-4.1280e-04,0.495366
-4.1260e-04,0.495619
-4.1240e-04,0.497559
-4.1220e-04,0.49275
-4.1200e-04,0.500175
-4.1180e-04,0.497559
-4.1160e-04,0.498909
-4.1140e-04,0.499922
-4.1120e-04,0.496294
-4.1100e-04,0.493594
-4.1080e-04,0.495028
-4.1060e-04,0.497222
-4.1040e-04,0.494016
-4.1020e-04,0.4968
-4.1000e-04,0.502284
-4.0980e-04,0.498403
-4.0960e-04,0.4995
-4.0940e-04,0.503803
-4.0920e-04,0.500091
-4.0900e-04,0.503044
-4.0880e-04,0.498487
-4.0860e-04,0.502791
-4.0840e-04,0.500934
-4.0820e-04,0.501103
-4.0800e-04,0.501019
-4.0780e-04,0.501694
-4.0760e-04,0.502791
-4.0740e-04,0.505659
-4.0720e-04,0.499922
-4.0700e-04,0.500766
-4.0680e-04,0.503634
-4.0660e-04,0.503381
-4.0640e-04,0.505069
-4.0620e-04,0.506081
-4.0600e-04,0.503634
-4.0580e-04,0.508022
-4.0560e-04,0.505912
-4.0540e-04,0.505997
-4.0520e-04,0.5076
-4.0500e-04,0.504478
-4.0480e-04,0.508359
-4.0460e-04,0.504984
-4.0440e-04,0.512916
-4.0420e-04,0.510722
-4.0400e-04,0.505322
-4.0380e-04,0.508444
-4.0360e-04,0.513253
-4.0340e-04,0.503634
-4.0320e-04,0.509625
-4.0300e-04,0.508866
-4.0280e-04,0.509541
-4.0260e-04,0.5103
-4.0240e-04,0.513
-4.0220e-04,0.510891
-4.0200e-04,0.513675
-4.0180e-04,0.510891
-4.0160e-04,0.512831
-4.0140e-04,0.512156
-4.0120e-04,0.515784
-4.0100e-04,0.513338
-4.0080e-04,0.512663
-4.0060e-04,0.518147
-4.0040e-04,0.511397
-4.0020e-04,0.515109
-4.0000e-04,0.514181
-3.9980e-04,0.519666
-3.9960e-04,0.510047
-3.9940e-04,0.517387
-3.9920e-04,0.518484
-3.9900e-04,0.516712
-3.9880e-04,0.516122
-3.9860e-04,0.516544
-3.9840e-04,0.518062
-3.9820e-04,0.515109
-3.9800e-04,0.514519
-3.9780e-04,0.5211
-3.9760e-04,0.522366
-3.9740e-04,0.521353
-3.9720e-04,0.518569
-3.9700e-04,0.519666
-3.9680e-04,0.516966
-3.9660e-04,0.518991
-3.9640e-04,0.522197
-3.9620e-04,0.519075
-3.9600e-04,0.520088
-3.9580e-04,0.520763
-3.9560e-04,0.518653
-3.9540e-04,0.520172
-3.9520e-04,0.520003
-3.9500e-04,0.520088
-3.9480e-04,0.518822
-3.9460e-04,0.519666
-3.9440e-04,0.523631
-3.9420e-04,0.520172
-3.9400e-04,0.521353
-3.9380e-04,0.523294
-3.9360e-04,0.523378
-3.9340e-04,0.521691
-3.9320e-04,0.522619
-3.9300e-04,0.522028
-3.9280e-04,0.521775
-3.9260e-04,0.5238
-3.9240e-04,0.520425
-3.9220e-04,0.524053
-3.9200e-04,0.526162
-3.9180e-04,0.527428
-3.9160e-04,0.524391
-3.9140e-04,0.525487
-3.9120e-04,0.525572
-3.9100e-04,0.524559
-3.9080e-04,0.525319
-3.9060e-04,0.524475
-3.9040e-04,0.526753
-3.9020e-04,0.525319
-3.9000e-04,0.525741
-3.8980e-04,0.526837
-3.8960e-04,0.527934
-3.8940e-04,0.527175
-3.8920e-04,0.524728
-3.8900e-04,0.525403
-3.8880e-04,0.528188
-3.8860e-04,0.529284
-3.8840e-04,0.528609
-3.8820e-04,0.528778
-3.8800e-04,0.52515
-3.8780e-04,0.528272
-3.8760e-04,0.527428
-3.8740e-04,0.526837
-3.8720e-04,0.527934
-3.8700e-04,0.527513
-3.8680e-04,0.527681
-3.8660e-04,0.527259
-3.8640e-04,0.528609
-3.8620e-04,0.52515
-3.8600e-04,0.529284
-3.8580e-04,0.527766
-3.8560e-04,0.529116
-3.8540e-04,0.528778
-3.8520e-04,0.528863
-3.8500e-04,0.528694
-3.8480e-04,0.528694
-3.8460e-04,0.529537
-3.8440e-04,0.529537
-3.8420e-04,0.527513
-3.8400e-04,0.530212
-3.8380e-04,0.529284
-3.8360e-04,0.532069
-3.8340e-04,0.528441
-3.8320e-04,0.530634
-3.8300e-04,0.527513
-3.8280e-04,0.531478
-3.8260e-04,0.528694
-3.8240e-04,0.532237
-3.8220e-04,0.532744
-3.8200e-04,0.533756
-3.8180e-04,0.528778
-3.8160e-04,0.53325
-3.8140e-04,0.530887
-3.8120e-04,0.532153
-3.8100e-04,0.530887
-3.8080e-04,0.531056
-3.8060e-04,0.533166
-3.8040e-04,0.531225
-3.8020e-04,0.531562
-3.8000e-04,0.531562
-3.7980e-04,0.53325
-3.7960e-04,0.531647
-3.7940e-04,0.530297
-3.7920e-04,0.536878
-3.7900e-04,0.529875
-3.7880e-04,0.533166
-3.7860e-04,0.536878
-3.7840e-04,0.536288
-3.7820e-04,0.534178
-3.7800e-04,0.532659
-3.7780e-04,0.534684
-3.7760e-04,0.531225
-3.7740e-04,0.538059
-3.7720e-04,0.535275
-3.7700e-04,0.534431
-3.7680e-04,0.535528
-3.7660e-04,0.539747
-3.7640e-04,0.532491
-3.7620e-04,0.538059
-3.7600e-04,0.536119
-3.7580e-04,0.533166
-3.7560e-04,0.541181
-3.7540e-04,0.535613
-3.7520e-04,0.536963
-3.7500e-04,0.539494
-3.7480e-04,0.53325
-3.7460e-04,0.536541
-3.7440e-04,0.540759
-3.7420e-04,0.540759
-3.7400e-04,0.536963
-3.7380e-04,0.543206
-3.7360e-04,0.53865
-3.7340e-04,0.541181
-3.7320e-04,0.540928
-3.7300e-04,0.541434
-3.7280e-04,0.539916
-3.7260e-04,0.540337
-3.7240e-04,0.540759
-3.7220e-04,0.542869
-3.7200e-04,0.541434
-3.7180e-04,0.544809
-3.7160e-04,0.542278
-3.7140e-04,0.543966
-3.7120e-04,0.54
-3.7100e-04,0.546075
-3.7080e-04,0.542025
-3.7060e-04,0.545569
-3.7040e-04,0.544556
-3.7020e-04,0.546666
-3.7000e-04,0.548184
-3.6980e-04,0.54135
-3.6960e-04,0.546159
-3.6940e-04,0.545484
-3.6920e-04,0.548522
-3.6900e-04,0.546666
-3.6880e-04,0.5481
-3.6860e-04,0.550884
-3.6840e-04,0.549787
-3.6820e-04,0.546834
-3.6800e-04,0.547931
-3.6780e-04,0.554597
-3.6760e-04,0.54945
-3.6740e-04,0.548353
-3.6720e-04,0.551728
-3.6700e-04,0.551306
-3.6680e-04,0.550631
-3.6660e-04,0.551644
-3.6640e-04,0.549703
-3.6620e-04,0.550969
-3.6600e-04,0.552825
-3.6580e-04,0.551981
-3.6560e-04,0.55485
-3.6540e-04,0.552656
-3.6520e-04,0.553331
-3.6500e-04,0.549703
-3.6480e-04,0.555609
-3.6460e-04,0.553669
-3.6440e-04,0.554597
-3.6420e-04,0.554428
-3.6400e-04,0.556284
-3.6380e-04,0.557803
-3.6360e-04,0.555187
-3.6340e-04,0.554006
-3.6320e-04,0.5589
-3.6300e-04,0.553416
-3.6280e-04,0.55755
-3.6260e-04,0.55755
-3.6240e-04,0.555356
-3.6220e-04,0.561178
-3.6200e-04,0.556369
-3.6180e-04,0.561178
-3.6160e-04,0.558478
-3.6140e-04,0.554006
-3.6120e-04,0.557634
-3.6100e-04,0.5589
-3.6080e-04,0.560841
-3.6060e-04,0.557128
-3.6040e-04,0.56025
-3.6020e-04,0.563541
-3.6000e-04,0.557803
-3.5980e-04,0.561262
-3.5960e-04,0.560672
-3.5940e-04,0.557719
-3.5920e-04,0.558816
-3.5900e-04,0.558562
-3.5880e-04,0.563034
-3.5860e-04,0.562612
-3.5840e-04,0.560672
-3.5820e-04,0.565397
-3.5800e-04,0.563203
-3.5780e-04,0.562275
-3.5760e-04,0.5616
-3.5740e-04,0.567759
-3.5720e-04,0.561684
-3.5700e-04,0.563625
-3.5680e-04,0.567844
-3.5660e-04,0.563119
-3.5640e-04,0.5697
-3.5620e-04,0.561937
-3.5600e-04,0.568772
-3.5580e-04,0.568603
-3.5560e-04,0.569869
-3.5540e-04,0.569531
-3.5520e-04,0.570459
-3.5500e-04,0.56565
-3.5480e-04,0.572484
-3.5460e-04,0.572484
-3.5440e-04,0.571556
-3.5420e-04,0.571978
-3.5400e-04,0.571809
-3.5380e-04,0.57375
-3.5360e-04,0.572147
-3.5340e-04,0.571556
-3.5320e-04,0.569447
-3.5300e-04,0.571219
-3.5280e-04,0.573497
-3.5260e-04,0.569194
-3.5240e-04,0.571134
-3.5220e-04,0.573834
-3.5200e-04,0.577547
-3.5180e-04,0.574931
-3.5160e-04,0.573919
-3.5140e-04,0.577041
-3.5120e-04,0.577884
-3.5100e-04,0.576872
-3.5080e-04,0.578222
-3.5060e-04,0.5778
-3.5040e-04,0.5778
-3.5020e-04,0.576281
-3.5000e-04,0.573497
-3.4980e-04,0.574847
-3.4960e-04,0.577716
-3.4940e-04,0.580584
-3.4920e-04,0.578897
-3.4900e-04,0.579319
-3.4880e-04,0.580162
-3.4860e-04,0.578475
-3.4840e-04,0.582778
-3.4820e-04,0.579741
-3.4800e-04,0.576366
-3.4780e-04,0.583622
-3.4760e-04,0.580331
-3.4740e-04,0.580669
-3.4720e-04,0.586912
-3.4700e-04,0.584044
-3.4680e-04,0.582187
-3.4660e-04,0.584044
-3.4640e-04,0.584044
-3.4620e-04,0.585225
-3.4600e-04,0.585562
-3.4580e-04,0.574341
-3.4560e-04,0.585394
-3.4540e-04,0.583959
-3.4520e-04,0.584888
-3.4500e-04,0.587334
-3.4480e-04,0.587672
-3.4460e-04,0.587166
-3.4440e-04,0.584466
-3.4420e-04,0.585225
-3.4400e-04,0.589106
-3.4380e-04,0.591891
-3.4360e-04,0.585056
-3.4340e-04,0.588769
-3.4320e-04,0.585647
-3.4300e-04,0.589866
-3.4280e-04,0.589866
-3.4260e-04,0.589866
-3.4240e-04,0.588431
-3.4220e-04,0.588262
-3.4200e-04,0.584466
-3.4180e-04,0.588347
-3.4160e-04,0.592313
-3.4140e-04,0.587672
-3.4120e-04,0.593662
-3.4100e-04,0.593578
-3.4080e-04,0.588347
-3.4060e-04,0.587841
-3.4040e-04,0.59265
-3.4020e-04,0.594
-3.4000e-04,0.591384
-3.3980e-04,0.590794
-3.3960e-04,0.591384
-3.3940e-04,0.596194
-3.3920e-04,0.593578
-3.3900e-04,0.593916
-3.3880e-04,0.591469
-3.3860e-04,0.591469
-3.3840e-04,0.595181
-3.3820e-04,0.594506
-3.3800e-04,0.594084
-3.3780e-04,0.593241
-3.3760e-04,0.593409
-3.3740e-04,0.595434
-3.3720e-04,0.593241
-3.3700e-04,0.598219
-3.3680e-04,0.598387
-3.3660e-04,0.593072
-3.3640e-04,0.595687
-3.3620e-04,0.595603
-3.3600e-04,0.597628
-3.3580e-04,0.597966
-3.3560e-04,0.599231
-3.3540e-04,0.596194
-3.3520e-04,0.599738
-3.3500e-04,0.598219
-3.3480e-04,0.599653
-3.3460e-04,0.599991
-3.3440e-04,0.597459
-3.3420e-04,0.598809
-3.3400e-04,0.598134
-3.3380e-04,0.602353
-3.3360e-04,0.599569
-3.3340e-04,0.6021
-3.3320e-04,0.600581
-3.3300e-04,0.598472
-3.3280e-04,0.598219
-3.3260e-04,0.601847
-3.3240e-04,0.605137
-3.3220e-04,0.598556
-3.3200e-04,0.603028
-3.3180e-04,0.603197
-3.3160e-04,0.602775
-3.3140e-04,0.601341
-3.3120e-04,0.605391
-3.3100e-04,0.605728
-3.3080e-04,0.606319
-3.3060e-04,0.605728
-3.3040e-04,0.605306
-3.3020e-04,0.606741
-3.3000e-04,0.602606
-3.2980e-04,0.604378
-3.2960e-04,0.609525
-3.2940e-04,0.609272
-3.2920e-04,0.605559
-3.2900e-04,0.606066
-3.2880e-04,0.6075
-3.2860e-04,0.609947
-3.2840e-04,0.607922
-3.2820e-04,0.608175
-3.2800e-04,0.609187
-3.2780e-04,0.608259
-3.2760e-04,0.609356
-3.2740e-04,0.606656
-3.2720e-04,0.613153
-3.2700e-04,0.609356
-3.2680e-04,0.608766
-3.2660e-04,0.610369
-3.2640e-04,0.611972
-3.2620e-04,0.6075
-3.2600e-04,0.611466
-3.2580e-04,0.607753
-3.2560e-04,0.611803
-3.2540e-04,0.613575
-3.2520e-04,0.612478
-3.2500e-04,0.614334
-3.2480e-04,0.614841
-3.2460e-04,0.613237
-3.2440e-04,0.610369
-3.2420e-04,0.615853
-3.2400e-04,0.613322
-3.2380e-04,0.615431
-3.2360e-04,0.614841
-3.2340e-04,0.617372
-3.2320e-04,0.615094
-3.2300e-04,0.618047
-3.2280e-04,0.616191
-3.2260e-04,0.614672
-3.2240e-04,0.619987
-3.2220e-04,0.615769
-3.2200e-04,0.6183
-3.2180e-04,0.615516
-3.2160e-04,0.620156
-3.2140e-04,0.620325
-3.2120e-04,0.619228
-3.2100e-04,0.616781
-3.2080e-04,0.620831
-3.2060e-04,0.619903
-3.2040e-04,0.620156
-3.2020e-04,0.616106
-3.2000e-04,0.619312
-3.1980e-04,0.618891
-3.1960e-04,0.622266
-3.1940e-04,0.620072
-3.1920e-04,0.620916
-3.1900e-04,0.620241
-3.1880e-04,0.620156
-3.1860e-04,0.620831
-3.1840e-04,0.619734
-3.1820e-04,0.624122
